user_id,task_cnt,task_group
34596789,21,16-21
48770079,21,16-21
48242635,21,16-21
8711862,21,16-21
49954699,21,16-21
37401020,21,16-21
78837401,21,16-21
19021529,21,16-21
65138135,21,16-21
4239086,21,16-21
33949795,21,16-21
205436605,21,16-21
78622622,21,16-21
220981327,21,16-21
212513991,21,16-21
21725040,21,16-21
43057966,21,16-21
220365014,21,16-21
219253980,21,16-21
23429259,21,16-21
47056463,21,16-21
77820544,21,16-21
20532191,21,16-21
3976539,21,16-21
19750058,21,16-21
74577634,21,16-21
72313209,21,16-21
85789290,21,16-21
24187791,21,16-21
46626552,21,16-21
216175391,21,16-21
200690715,21,16-21
11952325,21,16-21
21323747,21,16-21
11049038,21,16-21
32171501,21,16-21
23283352,21,16-21
56451856,21,16-21
33704130,21,16-21
12277710,21,16-21
85815964,21,16-21
62626715,21,16-21
21962939,21,16-21
25217076,21,16-21
29972957,21,16-21
80889242,21,16-21
18476461,21,16-21
37777039,21,16-21
16169848,21,16-21
32021484,21,16-21
218200973,21,16-21
11443763,21,16-21
218462176,21,16-21
217815810,21,16-21
15569895,21,16-21
25746113,21,16-21
77636397,21,16-21
220675298,21,16-21
23353445,21,16-21
44255724,21,16-21
6726996,21,16-21
37251888,21,16-21
17606774,21,16-21
6002215,21,16-21
81391286,21,16-21
58151101,21,16-21
20288822,21,16-21
80719838,21,16-21
48072984,21,16-21
74788230,21,16-21
14363007,21,16-21
57148825,21,16-21
38386180,21,16-21
19523104,21,16-21
4518037,21,16-21
5393319,21,16-21
17232556,21,16-21
55987775,21,16-21
32510624,21,16-21
8805395,21,16-21
73556296,21,16-21
209201529,21,16-21
11006597,21,16-21
48177249,21,16-21
50484405,21,16-21
10585870,21,16-21
32310954,21,16-21
26068370,21,16-21
8945235,21,16-21
72861878,21,16-21
77364876,21,16-21
67893929,21,16-21
16869522,21,16-21
72228421,21,16-21
41317536,21,16-21
14782560,21,16-21
41391934,21,16-21
9676584,21,16-21
42335801,21,16-21
30131410,21,16-21
54645358,21,16-21
79776397,21,16-21
38660127,21,16-21
42838408,21,16-21
79308411,21,16-21
82542207,21,16-21
20135906,21,16-21
28750889,21,16-21
19280460,21,16-21
25396033,21,16-21
4338398,21,16-21
48986797,21,16-21
84611835,21,16-21
46220970,21,16-21
205810110,21,16-21
60333902,21,16-21
217044516,21,16-21
210420754,21,16-21
27096446,21,16-21
70388674,21,16-21
14024435,21,16-21
205166332,21,16-21
2832995,21,16-21
57658759,21,16-21
27645022,21,16-21
204566354,21,16-21
23422183,21,16-21
5861096,21,16-21
44353758,21,16-21
51725480,21,16-21
86422271,21,16-21
5531679,21,16-21
87942066,21,16-21
52413104,21,16-21
120541400,21,16-21
56920270,21,16-21
4405710,21,16-21
10062733,21,16-21
22112662,21,16-21
30886342,21,16-21
11146025,21,16-21
8355037,21,16-21
14486887,21,16-21
63780619,21,16-21
57073842,21,16-21
8655112,21,16-21
205547693,21,16-21
212301896,21,16-21
212186615,21,16-21
19144007,21,16-21
14975520,21,16-21
220757651,21,16-21
76919357,21,16-21
213939832,21,16-21
20454483,21,16-21
210096357,21,16-21
23575658,21,16-21
201952064,21,16-21
24064735,21,16-21
33780882,21,16-21
12275680,21,16-21
6614148,21,16-21
40200234,21,16-21
70244772,21,16-21
24027575,21,16-21
40882776,21,16-21
77138132,21,16-21
35316212,21,16-21
80575105,21,16-21
25926648,21,16-21
31765060,21,16-21
34063117,21,16-21
200461943,21,16-21
6860445,21,16-21
219295261,21,16-21
28076307,21,16-21
60295598,21,16-21
24746168,21,16-21
203305992,21,16-21
22464954,21,16-21
67179081,21,16-21
11124734,21,16-21
8642776,21,16-21
81972838,21,16-21
54412505,21,16-21
27176060,21,16-21
79947692,21,16-21
123590550,21,16-21
205159799,21,16-21
86490482,21,16-21
38868194,21,16-21
10573384,21,16-21
29186422,21,16-21
47706644,21,16-21
46973434,21,16-21
88113873,21,16-21
27138261,21,16-21
10222502,21,16-21
62553951,21,16-21
27054944,21,16-21
38980177,21,16-21
73398103,21,16-21
29778318,21,16-21
77877033,21,16-21
70149309,21,16-21
4963939,21,16-21
120858557,21,16-21
209901879,21,16-21
77787575,21,16-21
3988120,21,16-21
21456920,21,16-21
204858478,21,16-21
23514344,21,16-21
49040177,21,16-21
73329868,21,16-21
45698951,21,16-21
70289120,21,16-21
8825736,21,16-21
75030174,21,16-21
37310537,21,16-21
35874453,21,16-21
62542802,21,16-21
32782717,21,16-21
212220422,21,16-21
47361437,21,16-21
3835444,21,16-21
20222125,21,16-21
58147043,21,16-21
15059308,21,16-21
36207701,21,16-21
37263988,21,16-21
213964445,21,16-21
44062861,21,16-21
6878176,21,16-21
47085919,21,16-21
39915321,21,16-21
212667590,21,16-21
210101172,21,16-21
11254755,21,16-21
121510970,21,16-21
70961277,21,16-21
46841789,21,16-21
222198881,21,16-21
15658288,21,16-21
35568037,21,16-21
31230922,21,16-21
212325782,21,16-21
77804113,21,16-21
61421272,21,16-21
63618335,21,16-21
219601355,21,16-21
74183913,21,16-21
48439386,21,16-21
12198679,21,16-21
217551079,21,16-21
66718105,21,16-21
10648389,21,16-21
30360890,21,16-21
35187485,21,16-21
46408761,21,16-21
34032509,21,16-21
13063004,21,16-21
27242129,21,16-21
22104347,21,16-21
73356447,21,16-21
6838518,21,16-21
31232256,21,16-21
32921991,21,16-21
9548284,21,16-21
23256688,21,16-21
218073455,21,16-21
21076020,21,16-21
36218956,21,16-21
12615784,21,16-21
84386547,21,16-21
200840779,21,16-21
48662682,21,16-21
63585237,21,16-21
10577415,21,16-21
66019170,21,16-21
42791374,21,16-21
13216832,21,16-21
220417156,21,16-21
15261025,21,16-21
64389408,21,16-21
6573266,21,16-21
13090494,21,16-21
214136607,21,16-21
43662548,21,16-21
74103204,21,16-21
205230676,21,16-21
77506681,21,16-21
218063895,21,16-21
77312159,21,16-21
76934291,21,16-21
66327608,21,16-21
79974010,21,16-21
44536974,21,16-21
60197914,21,16-21
33031473,21,16-21
78675335,21,16-21
11469430,21,16-21
218657883,21,16-21
26838525,21,16-21
56139381,21,16-21
71475224,21,16-21
217540431,21,16-21
124212068,21,16-21
203669341,21,16-21
72421107,21,16-21
34102371,21,16-21
62146758,21,16-21
56262169,21,16-21
11453003,21,16-21
217596029,21,16-21
9460679,21,16-21
70071823,21,16-21
9923054,21,16-21
211423534,21,16-21
39670632,21,16-21
50661052,21,16-21
25185649,21,16-21
72430238,21,16-21
57673855,21,16-21
49905433,21,16-21
207637581,21,16-21
38223908,21,16-21
9474837,21,16-21
60053807,21,16-21
55616863,21,16-21
220129890,21,16-21
61582956,21,16-21
9773456,21,16-21
73364098,21,16-21
49114828,21,16-21
3731378,21,16-21
59149420,21,16-21
26898124,21,16-21
218733227,21,16-21
11250492,21,16-21
55630762,21,16-21
33592136,21,16-21
53182574,21,16-21
216595247,21,16-21
212127404,21,16-21
63721485,21,16-21
33495292,21,16-21
207932673,21,16-21
9274775,21,16-21
43368388,21,16-21
215399389,21,16-21
214832028,21,16-21
35733384,21,16-21
204301061,21,16-21
21167199,21,16-21
20746881,21,16-21
62277781,21,16-21
55114474,21,16-21
12285661,21,16-21
81356287,21,16-21
42258036,21,16-21
30313877,21,16-21
11494648,21,16-21
219626763,21,16-21
215861265,21,16-21
7378760,21,16-21
200546521,21,16-21
203681405,21,16-21
219352688,21,16-21
19927219,21,16-21
212985880,21,16-21
25504941,21,16-21
48061166,21,16-21
23675475,21,16-21
10200182,21,16-21
215412086,21,16-21
60159787,21,16-21
16944308,21,16-21
213025481,21,16-21
18760063,21,16-21
23319282,21,16-21
209210039,21,16-21
22610055,21,16-21
31903209,21,16-21
35898706,21,16-21
75329086,21,16-21
17412891,21,16-21
44205071,21,16-21
219324922,21,16-21
11257313,21,16-21
73644150,21,16-21
9555966,21,16-21
10945266,21,16-21
48332183,21,16-21
35039742,21,16-21
31480749,21,16-21
202946472,21,16-21
25481956,21,16-21
8458486,21,16-21
17641709,21,16-21
218756550,21,16-21
51588077,21,16-21
23702681,21,16-21
215520292,21,16-21
25227822,21,16-21
11185992,21,16-21
15387113,21,16-21
22249604,21,16-21
16957656,21,16-21
208124636,21,16-21
7200458,21,16-21
20274331,21,16-21
36607525,21,16-21
62565641,21,16-21
205334486,21,16-21
213445284,21,16-21
18131953,21,16-21
71446593,21,16-21
6028222,21,16-21
56577853,21,16-21
26927491,21,16-21
77882057,21,16-21
60269966,21,16-21
17919456,21,16-21
62247471,21,16-21
20756643,21,16-21
63439557,21,16-21
214038129,21,16-21
18190867,21,16-21
74500840,21,16-21
208825301,21,16-21
16299030,21,16-21
22837974,21,16-21
205705379,21,16-21
40337141,21,16-21
47364495,21,16-21
204439837,21,16-21
21815762,21,16-21
81459225,21,16-21
11040745,21,16-21
45499592,21,16-21
80874832,21,16-21
218225863,21,16-21
14689811,21,16-21
215900485,21,16-21
14206364,21,16-21
16378851,21,16-21
70253325,21,16-21
58466308,21,16-21
41164302,21,16-21
386749,21,16-21
73858660,21,16-21
23864637,21,16-21
13048940,21,16-21
78863471,21,16-21
17718146,21,16-21
47280279,21,16-21
38841126,21,16-21
56531744,21,16-21
81938721,21,16-21
9796686,21,16-21
34404342,21,16-21
203585550,21,16-21
20088911,21,16-21
8092342,21,16-21
11113666,21,16-21
50032378,21,16-21
44412882,21,16-21
212163850,21,16-21
80871708,21,16-21
219774894,21,16-21
73054770,21,16-21
37813806,21,16-21
73875235,21,16-21
42080759,21,16-21
9011587,21,16-21
27222556,21,16-21
37393277,21,16-21
17345284,21,16-21
53457267,21,16-21
49445901,21,16-21
77450803,21,16-21
64983287,21,16-21
52826714,21,16-21
65586117,21,16-21
205360587,21,16-21
72640903,21,16-21
4417230,21,16-21
27546157,21,16-21
13006188,21,16-21
45114835,21,16-21
15854387,21,16-21
202191444,21,16-21
12566351,21,16-21
9433119,21,16-21
4123520,21,16-21
61276865,21,16-21
15376519,21,16-21
215053229,21,16-21
53512258,21,16-21
40841770,21,16-21
86016163,21,16-21
17129899,21,16-21
217268866,21,16-21
219145515,21,16-21
36869819,21,16-21
38374425,21,16-21
49969999,21,16-21
202570704,21,16-21
11290511,21,16-21
20473021,21,16-21
79833322,21,16-21
34696227,21,16-21
209044858,21,16-21
58888253,21,16-21
204869747,21,16-21
78887332,21,16-21
24712631,21,16-21
217843189,21,16-21
14048265,21,16-21
56859480,21,16-21
30834896,21,16-21
69199319,21,16-21
201336785,21,16-21
44448008,21,16-21
21084471,21,16-21
18213260,21,16-21
48969849,21,16-21
219695910,21,16-21
15733533,21,16-21
31504288,21,16-21
67591666,21,16-21
50494222,21,16-21
80475945,21,16-21
10747564,21,16-21
7150468,21,16-21
15199878,21,16-21
50448060,21,16-21
12999397,21,16-21
19235176,21,16-21
6588819,21,16-21
31614639,21,16-21
69044038,21,16-21
71063321,21,16-21
220932718,21,16-21
74970803,21,16-21
219591452,21,16-21
40086144,21,16-21
45958168,21,16-21
206978886,21,16-21
218610415,21,16-21
200004383,21,16-21
45108533,21,16-21
217145371,21,16-21
43310335,21,16-21
14472524,21,16-21
58914434,21,16-21
18351334,21,16-21
19743643,21,16-21
26228049,21,16-21
51680861,21,16-21
27160003,21,16-21
213199535,21,16-21
120911256,21,16-21
12231841,21,16-21
217933129,21,16-21
38820277,21,16-21
218920888,21,16-21
72226969,21,16-21
7893728,21,16-21
32124352,21,16-21
81434808,21,16-21
4798556,21,16-21
75301430,21,16-21
45693643,21,16-21
51453499,21,16-21
88217785,21,16-21
218976887,21,16-21
70579597,21,16-21
206073398,21,16-21
14638012,21,16-21
213165338,21,16-21
217776047,21,16-21
47541368,21,16-21
71962517,21,16-21
19775234,21,16-21
32235580,21,16-21
88668964,21,16-21
35756946,21,16-21
63783680,21,16-21
11386897,21,16-21
12546546,21,16-21
70892822,21,16-21
35601057,21,16-21
205322290,21,16-21
44249302,21,16-21
121014346,21,16-21
22344692,21,16-21
6983231,21,16-21
60180235,21,16-21
47400116,21,16-21
55919493,21,16-21
219075914,21,16-21
23005604,21,16-21
38531959,21,16-21
7661476,21,16-21
13368196,21,16-21
18703214,21,16-21
79492475,21,16-21
72603275,21,16-21
70902192,21,16-21
24576393,21,16-21
69545803,21,16-21
59398451,21,16-21
87496300,21,16-21
75432168,21,16-21
30436104,21,16-21
218443274,21,16-21
11096634,21,16-21
15736239,21,16-21
8557317,21,16-21
7381510,21,16-21
24958234,21,16-21
213910555,21,16-21
52404473,21,16-21
24930635,21,16-21
59101656,21,16-21
5302854,21,16-21
70193154,21,16-21
44050877,21,16-21
218717201,21,16-21
12535486,21,16-21
45632157,21,16-21
30391463,21,16-21
20872105,21,16-21
72130135,21,16-21
12367065,21,16-21
63186776,21,16-21
212510728,21,16-21
73473258,21,16-21
48681721,21,16-21
33165300,21,16-21
38095618,21,16-21
56963121,21,16-21
212125810,21,16-21
84671480,21,16-21
45417369,21,16-21
58782995,21,16-21
25357612,21,16-21
38520915,21,16-21
18890518,21,16-21
56781125,21,16-21
73858176,21,16-21
82910392,21,16-21
215811842,21,16-21
210305670,21,16-21
32990879,21,16-21
121291525,21,16-21
31653700,21,16-21
55364585,21,16-21
8646833,21,16-21
123290491,21,16-21
213660399,21,16-21
42724579,21,16-21
13284717,21,16-21
6905462,21,16-21
44661006,21,16-21
15581198,21,16-21
200921156,21,16-21
209020746,21,16-21
45766894,21,16-21
20170879,21,16-21
73604401,21,16-21
60192851,21,16-21
209085127,21,16-21
15476774,21,16-21
12677953,21,16-21
19710859,21,16-21
202513321,21,16-21
22689590,21,16-21
8190086,21,16-21
120341401,21,16-21
80784004,21,16-21
72288385,21,16-21
22917097,21,16-21
24190449,21,16-21
48056970,21,16-21
73219132,21,16-21
61860367,21,16-21
18072907,21,16-21
120966013,21,16-21
51465031,21,16-21
25703931,21,16-21
11791097,21,16-21
37797758,21,16-21
31383233,21,16-21
30804459,21,16-21
9767954,21,16-21
80178875,21,16-21
22879562,21,16-21
69251466,21,16-21
19973936,21,16-21
20344682,21,16-21
212462771,21,16-21
46614530,21,16-21
39520460,21,16-21
51781863,21,16-21
16726352,21,16-21
51791042,21,16-21
41066697,21,16-21
13841768,21,16-21
38436348,21,16-21
24428746,21,16-21
45674569,21,16-21
32554626,21,16-21
22242054,21,16-21
10111699,21,16-21
8688734,21,16-21
217467594,21,16-21
27893140,21,16-21
34148143,21,16-21
9633396,21,16-21
69464352,21,16-21
87572992,21,16-21
74052662,21,16-21
62210757,21,16-21
12170808,21,16-21
85305653,21,16-21
41492715,21,16-21
52027508,21,16-21
72632550,21,16-21
47127640,21,16-21
23659532,21,16-21
85142450,21,16-21
31221518,21,16-21
58092672,21,16-21
38611871,21,16-21
48146692,21,16-21
212220829,21,16-21
12714938,21,16-21
205862451,21,16-21
49901177,21,16-21
21985625,21,16-21
46074887,21,16-21
24737098,21,16-21
54034570,21,16-21
79751925,21,16-21
17080008,21,16-21
7896779,21,16-21
37509608,21,16-21
22517001,21,16-21
21987936,21,16-21
15786564,21,16-21
45214738,21,16-21
41884475,21,16-21
21844230,21,16-21
200518304,21,16-21
56967744,21,16-21
17426885,21,16-21
67930902,21,16-21
26099330,21,16-21
80513657,21,16-21
76681348,21,16-21
49669542,21,16-21
17499920,21,16-21
50443649,21,16-21
88183540,21,16-21
62310563,21,16-21
214227885,21,16-21
46639151,21,16-21
68386594,21,16-21
14473695,21,16-21
41770140,21,16-21
79772344,21,16-21
79319739,21,16-21
18233793,21,16-21
30928027,21,16-21
218110198,21,16-21
75835433,21,16-21
28806169,21,16-21
38393689,21,16-21
49997513,21,16-21
17253604,21,16-21
45021056,21,16-21
66100281,21,16-21
210070871,21,16-21
22365561,21,16-21
219756318,21,16-21
39986693,21,16-21
33620070,21,16-21
201929785,21,16-21
213570572,21,16-21
42743959,21,16-21
34214568,21,16-21
38474131,21,16-21
33124299,21,16-21
38802676,21,16-21
48092258,21,16-21
215003922,21,16-21
56719559,21,16-21
214970325,21,16-21
213911995,21,16-21
5968693,21,16-21
35702056,21,16-21
37108064,21,16-21
214906175,21,16-21
121668911,21,16-21
37787156,21,16-21
43788487,21,16-21
47342250,21,16-21
208608557,21,16-21
24395302,21,16-21
202022655,21,16-21
123295404,21,16-21
30563100,21,16-21
13714007,21,16-21
22623571,21,16-21
77939631,21,16-21
10180870,21,16-21
43788030,21,16-21
200553877,21,16-21
81777178,21,16-21
202554369,21,16-21
36812446,21,16-21
19914927,21,16-21
211424840,21,16-21
31656932,21,16-21
35157507,21,16-21
58505770,21,16-21
17349694,21,16-21
17308188,21,16-21
11230781,21,16-21
27813391,21,16-21
57015847,21,16-21
124010515,21,16-21
68955635,21,16-21
23631663,21,16-21
30425138,21,16-21
64527533,21,16-21
27230447,21,16-21
51096421,21,16-21
23661895,21,16-21
24973330,21,16-21
212231825,21,16-21
4534255,21,16-21
120802847,21,16-21
80420403,21,16-21
25350207,21,16-21
25491019,21,16-21
47606890,21,16-21
121769590,21,16-21
23809498,21,16-21
201341956,21,16-21
75804617,21,16-21
20053228,21,16-21
12541847,21,16-21
37896612,21,16-21
217702479,21,16-21
39589996,21,16-21
14781682,21,16-21
6911706,21,16-21
79480736,21,16-21
11016147,21,16-21
62983919,21,16-21
6292780,21,16-21
76777423,21,16-21
213819643,21,16-21
69966907,21,16-21
86579192,21,16-21
44307099,21,16-21
62304992,21,16-21
77216608,21,16-21
34095450,21,16-21
219564108,21,16-21
212138804,21,16-21
5719430,21,16-21
213056175,21,16-21
51871917,21,16-21
27581226,21,16-21
121225267,21,16-21
19281822,21,16-21
13605475,21,16-21
31708742,21,16-21
204724419,21,16-21
19293514,21,16-21
7568871,21,16-21
38186031,21,16-21
220167650,21,16-21
219655531,21,16-21
202705594,21,16-21
30563753,21,16-21
26299144,21,16-21
208630706,21,16-21
50072583,21,16-21
220535919,21,16-21
211041399,21,16-21
5668820,21,16-21
49101138,21,16-21
12838137,21,16-21
35358256,21,16-21
32916828,21,16-21
38563281,21,16-21
124125927,21,16-21
215516035,21,16-21
60198989,21,16-21
26133162,21,16-21
57813325,21,16-21
23380663,21,16-21
18096672,21,16-21
59699476,21,16-21
15691199,21,16-21
205884463,21,16-21
23881539,21,16-21
120211762,21,16-21
6862499,21,16-21
3122708,21,16-21
5047692,21,16-21
220693477,21,16-21
54437830,21,16-21
8761576,21,16-21
36422175,21,16-21
19068742,21,16-21
220553191,21,16-21
204535477,21,16-21
34592975,21,16-21
213289164,21,16-21
85891609,21,16-21
12320633,21,16-21
49616690,21,16-21
52561379,21,16-21
69431557,21,16-21
75730356,21,16-21
25673933,21,16-21
73479213,21,16-21
25330881,21,16-21
4596249,21,16-21
19669986,21,16-21
38723973,21,16-21
17299565,21,16-21
218784964,21,16-21
74112231,21,16-21
120947546,21,16-21
33372137,21,16-21
211456327,21,16-21
80491185,21,16-21
9640327,21,16-21
220220054,21,16-21
50681822,21,16-21
23335917,21,16-21
43322994,21,16-21
120959041,21,16-21
64770145,21,16-21
48099591,21,16-21
15617931,21,16-21
213654411,21,16-21
23725479,21,16-21
37602413,21,16-21
24981290,21,16-21
200815460,21,16-21
203931016,21,16-21
72961247,21,16-21
218113066,21,16-21
214422220,21,16-21
41691085,21,16-21
4044275,21,16-21
25124543,21,16-21
67922673,21,16-21
73869673,21,16-21
73648029,21,16-21
63946981,21,16-21
68768776,21,16-21
36566472,21,16-21
30715919,21,16-21
46112126,21,16-21
20197508,21,16-21
88201630,21,16-21
29035701,21,16-21
219577861,21,16-21
74381143,21,16-21
62159531,21,16-21
16219476,21,16-21
60769187,21,16-21
48200005,21,16-21
22927063,21,16-21
59048949,21,16-21
37285953,21,16-21
52397276,21,16-21
14554712,21,16-21
48043083,21,16-21
55104379,21,16-21
11698989,21,16-21
35045060,21,16-21
70205406,21,16-21
26543455,21,16-21
59206592,21,16-21
3612328,21,16-21
18629847,21,16-21
20273346,21,16-21
36187930,21,16-21
4678758,21,16-21
60169402,21,16-21
12175346,21,16-21
49976038,21,16-21
43266802,21,16-21
37487948,21,16-21
24208183,21,16-21
44817627,21,16-21
31921385,21,16-21
209884547,21,16-21
36106349,21,16-21
38254677,21,16-21
54181259,21,16-21
82596269,21,16-21
206639899,21,16-21
216128242,21,16-21
46437212,21,16-21
9400282,21,16-21
65594943,21,16-21
1490831,21,16-21
60045629,21,16-21
43352967,21,16-21
219378551,21,16-21
214034071,21,16-21
57182724,21,16-21
219938234,21,16-21
213378898,21,16-21
62206530,21,16-21
22917348,21,16-21
56267635,21,16-21
120584501,21,16-21
40934163,21,16-21
87858224,21,16-21
33951780,21,16-21
8092439,21,16-21
14229038,21,16-21
27238546,21,16-21
11890687,21,16-21
121469912,21,16-21
220622223,21,16-21
33697117,21,16-21
24591090,21,16-21
203144118,21,16-21
23586422,21,16-21
26061172,21,16-21
71162481,21,16-21
71337322,21,16-21
77107283,21,16-21
219751964,21,16-21
53775684,21,16-21
60806421,21,16-21
80678052,21,16-21
12714717,21,16-21
73474771,21,16-21
211001106,21,16-21
205318735,21,16-21
39996424,21,16-21
51882104,21,16-21
54717481,21,16-21
7536707,21,16-21
67475405,21,16-21
73271573,21,16-21
24226683,21,16-21
15534701,21,16-21
219259384,21,16-21
23526241,21,16-21
38743885,21,16-21
31776438,21,16-21
74426538,21,16-21
37342937,21,16-21
203288965,21,16-21
26468924,21,16-21
64878370,21,16-21
24952300,21,16-21
58858738,21,16-21
13708960,21,16-21
42284682,21,16-21
208091620,21,16-21
15772239,21,16-21
76654882,21,16-21
79359273,21,16-21
63485593,21,16-21
84002581,21,16-21
206221997,21,16-21
218591670,21,16-21
31922964,21,16-21
12481653,21,16-21
205119297,21,16-21
200542119,21,16-21
14475990,21,16-21
11356542,21,16-21
