服务器ID,玩家ID,礼包ID,支付金额,代币数量,购买时间
2032402,27652679,2013511020_monkey_currency,19.99,2000.0,2026-04-15 09:06:51.472
2032402,27652679,,0.0,2000.0,2026-04-15 09:06:51.473
2021902,15692128,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 09:08:13.467
2066102,69222379,,0.0,-10000.0,2026-04-15 09:08:48.557
2021902,15692128,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 09:08:52.688
2037402,35627759,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 09:09:53.948
2012402,19981811,2013511020_monkey_currency,19.99,2000.0,2026-04-15 09:10:11.783
2012402,19981811,,0.0,2000.0,2026-04-15 09:10:11.784
2012402,19981811,,0.0,-2000.0,2026-04-15 09:10:20.849
2010302,8763161,2013511020_monkey_currency,19.99,2000.0,2026-04-15 09:11:23.692
2010302,8763161,,0.0,2000.0,2026-04-15 09:11:23.694
2021902,15692128,,0.0,-20000.0,2026-04-15 09:11:31.506
2031402,23858236,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 09:13:56.856
2093502,221708307,ape_0099_cd_oap_anni,0.99,200.0,2026-04-15 09:13:58.093
2013402,7378760,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 09:15:59.054
2063202,63465785,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 09:16:18.024
2032402,27652679,2013511020_monkey_currency,19.99,2000.0,2026-04-15 09:17:57.143
2032402,27652679,,0.0,2000.0,2026-04-15 09:17:57.144
2032402,27652679,2013511019_monkey_currency,9.99,1000.0,2026-04-15 09:18:49.576
2032402,27652679,,0.0,1000.0,2026-04-15 09:18:49.578
2066102,70142578,2013511018_monkey_currency,4.99,500.0,2026-04-15 09:22:18.458
2066102,70142578,,0.0,500.0,2026-04-15 09:22:18.460
2066102,70142578,2013511019_monkey_currency,9.99,1000.0,2026-04-15 09:23:00.189
2066102,70142578,,0.0,1000.0,2026-04-15 09:23:00.190
2066102,70142578,2013511018_monkey_currency,4.99,500.0,2026-04-15 09:23:11.606
2066102,70142578,,0.0,500.0,2026-04-15 09:23:11.607
2066102,70142578,,0.0,-2000.0,2026-04-15 09:24:06.760
2039502,31770614,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 09:26:14.021
2047102,39378218,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 09:31:06.046
2047102,39378218,,0.0,-10000.0,2026-04-15 09:31:24.636
2073702,74219808,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:31:58.278
2049702,38749156,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 09:33:30.857
2012402,8873732,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:34:41.429
2060302,56895815,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 09:36:22.520
2079302,87587816,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:36:24.140
2008502,5865688,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:37:48.563
2050802,21394289,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:37:50.835
2066102,69222379,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 09:39:35.112
2047502,38510184,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:39:51.683
2037402,35627759,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 09:40:52.240
2032402,27652679,2013511021_monkey_currency,49.99,5000.0,2026-04-15 09:44:09.343
2032402,27652679,,0.0,5000.0,2026-04-15 09:44:09.344
2032402,27652679,,0.0,-10000.0,2026-04-15 09:44:23.807
2023502,13173406,ape_49999_cd_oap2,499.99,52500.0,2026-04-15 09:51:10.147
2012402,9130127,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:51:22.296
2023502,13173406,,0.0,-50000.0,2026-04-15 09:51:46.478
2018502,17641709,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 09:52:15.057
2050502,41248658,2013511021_monkey_currency,49.99,5000.0,2026-04-15 09:54:47.558
2050502,41248658,,0.0,5000.0,2026-04-15 09:54:47.560
2068602,70895908,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 09:57:03.889
2030502,23829638,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 09:59:24.658
2038602,27242129,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 09:59:33.851
2038602,27242129,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:02:25.511
2093502,221708307,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:02:31.418
2041002,16303419,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:03:06.706
2006102,52645449,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:03:07.924
2047102,39378218,,0.0,-5000.0,2026-04-15 10:04:14.936
2047102,39378218,,0.0,-2000.0,2026-04-15 10:04:18.741
2068602,70895908,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:04:31.357
2050802,39750047,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 10:11:03.837
2093202,221212899,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:11:32.224
2093802,222174352,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:11:50.344
2016902,6774573,,0.0,-50000.0,2026-04-15 10:11:53.325
2016902,6774573,,0.0,-10000.0,2026-04-15 10:12:00.182
2012402,16182800,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:12:38.425
2016902,6774573,2013511022_monkey_currency,99.99,10000.0,2026-04-15 10:13:09.085
2016902,6774573,,0.0,10000.0,2026-04-15 10:13:09.087
2016902,6774573,2013511022_monkey_currency,99.99,10000.0,2026-04-15 10:13:23.579
2016902,6774573,,0.0,10000.0,2026-04-15 10:13:23.581
2055302,42743959,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:13:29.743
2016902,6774573,2013511022_monkey_currency,99.99,10000.0,2026-04-15 10:13:36.189
2016902,6774573,,0.0,10000.0,2026-04-15 10:13:36.191
2016902,6774573,,0.0,-30000.0,2026-04-15 10:13:42.024
2043802,35489375,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:13:56.052
2055302,42743959,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:13:58.423
2016902,6774573,2013511022_monkey_currency,99.99,10000.0,2026-04-15 10:14:10.107
2016902,6774573,,0.0,10000.0,2026-04-15 10:14:10.109
2016902,6774573,2013511022_monkey_currency,99.99,10000.0,2026-04-15 10:14:22.125
2016902,6774573,,0.0,10000.0,2026-04-15 10:14:22.126
2016902,6774573,,0.0,-20000.0,2026-04-15 10:14:25.055
2041002,16303419,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 10:14:38.047
2055302,42743959,,0.0,-10000.0,2026-04-15 10:15:40.910
2019202,13074595,2013511019_monkey_currency,9.99,1000.0,2026-04-15 10:16:07.427
2019202,13074595,,0.0,1000.0,2026-04-15 10:16:07.429
2007202,7473273,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:16:12.727
2019202,13074595,2013511019_monkey_currency,9.99,1000.0,2026-04-15 10:16:48.753
2019202,13074595,,0.0,1000.0,2026-04-15 10:16:48.755
2043802,30434658,2013511021_monkey_currency,49.99,5000.0,2026-04-15 10:20:00.443
2043802,30434658,,0.0,5000.0,2026-04-15 10:20:00.444
2043802,30434658,,0.0,-5000.0,2026-04-15 10:20:17.392
2043802,30434658,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 10:21:27.032
2088302,213149047,2013511020_monkey_currency,19.99,2000.0,2026-04-15 10:21:44.472
2088302,213149047,,0.0,2000.0,2026-04-15 10:21:44.473
2093802,222172757,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:27:38.181
2010108,215267265,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:27:48.804
2007202,7473273,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:28:11.848
2077102,80744637,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 10:33:05.707
2013602,9375402,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 10:34:28.252
2061402,55835921,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:36:43.323
2013602,9375402,,0.0,-5000.0,2026-04-15 10:37:11.243
2061402,55835921,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:37:40.443
2047102,38499471,2013511020_monkey_currency,19.99,2000.0,2026-04-15 10:41:24.911
2047102,38499471,,0.0,2000.0,2026-04-15 10:41:24.913
2050802,26102531,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:41:26.206
2026002,19308506,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:41:40.484
2050802,26102531,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 10:41:43.565
2047102,38499471,,0.0,-2000.0,2026-04-15 10:41:58.136
2050502,10214923,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:42:38.459
2018202,12303500,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 10:42:50.787
2018202,12303500,,0.0,-10000.0,2026-04-15 10:44:14.361
2007202,6110190,2013511018_monkey_currency,4.99,500.0,2026-04-15 10:45:31.430
2007202,6110190,,0.0,500.0,2026-04-15 10:45:31.432
2016902,47200242,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:52:04.067
2041002,32624088,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 10:53:26.612
2039502,32281739,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 10:55:06.123
2063202,28877038,2013511022_monkey_currency,99.99,10000.0,2026-04-15 10:58:26.044
2063202,28877038,,0.0,10000.0,2026-04-15 10:58:26.045
2024702,18841126,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 10:59:23.842
2060302,67316961,2013511018_monkey_currency,4.99,500.0,2026-04-15 11:00:44.518
2060302,67316961,,0.0,500.0,2026-04-15 11:00:44.519
2041002,17280831,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 11:01:05.549
2007202,7473273,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:04:14.981
2007202,17543725,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:04:51.123
2060302,34871036,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:05:08.130
2028602,17253955,2013511018_monkey_currency,4.99,500.0,2026-04-15 11:05:29.440
2028602,17253955,,0.0,500.0,2026-04-15 11:05:29.442
2054002,35027189,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 11:07:04.643
2093502,221708307,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:11:13.485
2054002,35027189,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:12:09.641
2068602,70687690,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:12:32.909
2016902,46329470,ape_49999_cd_oap2,499.99,52500.0,2026-04-15 11:13:03.346
2016902,47557017,ape_49999_cd_oap2,499.99,52500.0,2026-04-15 11:15:21.396
2054002,35027189,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:15:32.416
2054002,19893734,ape_49999_cd_oap2,499.99,52500.0,2026-04-15 11:17:27.021
2054002,19893734,,0.0,-50000.0,2026-04-15 11:18:08.862
2007202,3182561,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:18:23.539
2093502,221708307,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 11:18:42.587
2054002,19893734,ape_49999_cd_oap2,499.99,52500.0,2026-04-15 11:18:52.404
2031402,24196485,,0.0,-50000.0,2026-04-15 11:19:09.548
2054002,19893734,,0.0,-30000.0,2026-04-15 11:19:10.174
2054002,19893734,,0.0,-20000.0,2026-04-15 11:19:13.125
2007202,3182561,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:19:30.887
2047102,38244523,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:20:12.711
2066102,70530526,2013511019_monkey_currency,9.99,1000.0,2026-04-15 11:20:16.010
2066102,70530526,,0.0,1000.0,2026-04-15 11:20:16.011
2085302,208910409,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 11:20:19.612
2000808,219012183,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 11:23:23.903
2021902,15596902,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:25:17.214
2068602,70687690,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:25:30.077
2090802,216890805,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 11:28:13.364
2052502,49833858,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:29:00.171
2084502,210493181,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 11:39:35.120
2069702,69252034,2013511022_monkey_currency,99.99,10000.0,2026-04-15 11:39:42.915
2069702,69252034,,0.0,10000.0,2026-04-15 11:39:42.916
2043802,36682916,2013511019_monkey_currency,9.99,1000.0,2026-04-15 11:40:18.648
2043802,36682916,,0.0,1000.0,2026-04-15 11:40:18.649
2069702,69252034,2013511022_monkey_currency,99.99,10000.0,2026-04-15 11:40:43.664
2069702,69252034,,0.0,10000.0,2026-04-15 11:40:43.665
2069702,69252034,2013511022_monkey_currency,99.99,10000.0,2026-04-15 11:41:55.983
2069702,69252034,,0.0,10000.0,2026-04-15 11:41:55.984
2055802,50100879,2013511019_monkey_currency,9.99,1000.0,2026-04-15 11:42:37.176
2055802,50100879,,0.0,1000.0,2026-04-15 11:42:37.177
2007202,7473273,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 11:44:45.623
2047102,37977700,2013511020_monkey_currency,19.99,2000.0,2026-04-15 11:46:48.546
2047102,37977700,,0.0,2000.0,2026-04-15 11:46:48.548
2047102,37977700,,0.0,-2000.0,2026-04-15 11:47:12.613
2058802,49930221,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 11:56:52.684
2055802,50100879,,0.0,2000.0,2026-04-15 11:57:29.478
2055802,50100879,2013511020_monkey_currency,19.99,2000.0,2026-04-15 11:57:29.478
2060302,57045506,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 11:58:33.811
2051302,42219379,2013511021_monkey_currency,49.99,5000.0,2026-04-15 11:59:46.783
2051302,42219379,,0.0,5000.0,2026-04-15 11:59:46.784
2051302,42219379,,0.0,-5000.0,2026-04-15 12:03:35.956
2041002,14194203,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:09:06.749
2038602,41164302,2013511022_monkey_currency,99.99,10000.0,2026-04-15 12:09:19.487
2038602,41164302,,0.0,10000.0,2026-04-15 12:09:19.489
2038602,41164302,,0.0,-10000.0,2026-04-15 12:09:19.489
2069702,72848715,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 12:10:29.385
2077702,83376996,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 12:12:31.683
2038602,41164302,2013511022_monkey_currency,99.99,10000.0,2026-04-15 12:13:16.587
2038602,41164302,,0.0,10000.0,2026-04-15 12:13:16.588
2038602,41164302,,0.0,-10000.0,2026-04-15 12:13:16.588
2041002,39338581,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:13:27.419
2054002,19893734,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 12:14:20.685
2054002,19893734,,0.0,-10000.0,2026-04-15 12:14:43.697
2054002,19893734,,0.0,-5000.0,2026-04-15 12:14:45.608
2054002,19893734,,0.0,-2000.0,2026-04-15 12:14:47.568
2012402,19970226,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:15:30.877
2026002,36607525,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 12:17:04.838
2012402,19970226,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:21:11.748
2055802,56014189,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:21:44.323
2021902,13921898,2013511020_monkey_currency,19.99,2000.0,2026-04-15 12:21:48.108
2021902,13921898,,0.0,2000.0,2026-04-15 12:21:48.110
2021902,13921898,,0.0,-2000.0,2026-04-15 12:22:48.659
2038602,41164302,2013511022_monkey_currency,99.99,10000.0,2026-04-15 12:23:01.429
2038602,41164302,,0.0,10000.0,2026-04-15 12:23:01.430
2038602,41164302,,0.0,-1343.0,2026-04-15 12:23:01.430
2058402,53728161,ape_4999_cd_oap_month2,49.99,5000.0,2026-04-15 12:26:17.731
2054202,47084081,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 12:30:24.197
2054202,45816253,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:33:09.065
2054002,35216582,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 12:33:58.895
2054002,35216582,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:34:21.978
2013402,9570697,2013511020_monkey_currency,19.99,2000.0,2026-04-15 12:36:32.858
2013402,9570697,,0.0,2000.0,2026-04-15 12:36:32.859
2013402,9570697,,0.0,-2000.0,2026-04-15 12:37:20.138
2038602,34047313,2013511022_monkey_currency,99.99,10000.0,2026-04-15 12:39:53.492
2038602,34047313,,0.0,10000.0,2026-04-15 12:39:53.494
2062402,63133039,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:39:57.543
2084502,206050535,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 12:43:05.220
2060302,66423252,2013511019_monkey_currency,9.99,1000.0,2026-04-15 12:43:19.515
2060302,66423252,,0.0,1000.0,2026-04-15 12:43:19.516
2054202,47084081,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 12:43:28.430
2029902,21167199,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 12:43:49.289
2054002,56189517,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:44:23.806
2029902,21167199,,0.0,-5000.0,2026-04-15 12:45:00.133
2088302,210290432,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:46:52.895
2026002,36607525,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 12:48:20.402
2051002,40554584,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:48:51.038
2088302,210290432,,0.0,-10000.0,2026-04-15 12:49:07.543
2077002,27610334,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 12:50:32.853
2077702,200308757,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 12:51:32.574
2062402,59038909,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:52:09.957
2077002,27610334,,0.0,-5000.0,2026-04-15 12:52:33.062
2041002,23984226,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:52:44.069
2093102,221031529,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 12:53:04.265
2051002,40554584,,0.0,-10000.0,2026-04-15 12:55:41.169
2054002,30854386,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 12:59:44.244
2041002,23984226,,0.0,-2000.0,2026-04-15 12:59:56.403
2041002,23984226,,0.0,-5000.0,2026-04-15 12:59:58.403
2016902,47200242,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:02:49.998
2037402,35627759,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 13:02:55.864
2037402,35627759,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:03:06.433
2024502,19424274,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:07:05.752
2055302,42321634,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:07:06.926
2054002,30854386,2013511019_monkey_currency,9.99,1000.0,2026-04-15 13:08:29.930
2054002,30854386,,0.0,1000.0,2026-04-15 13:08:29.931
2054002,35216582,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:09:03.676
2054002,35216582,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 13:09:16.577
2041002,20344682,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:10:44.546
2038602,8574091,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:11:07.523
2041002,20344682,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:11:28.404
2041002,20344682,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:11:47.716
2041002,20344682,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:12:12.069
2047102,55554306,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:12:13.829
2041002,20344682,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:13:46.810
2041002,20344682,,0.0,-20000.0,2026-04-15 13:14:06.005
2060302,65785764,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:15:11.389
2047102,55554306,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:19:04.610
2055802,48073539,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:19:30.970
2093202,221282881,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:21:34.442
2006502,2802036,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:22:09.400
2051302,43207454,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:23:18.153
2054202,47084081,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:24:11.254
2023502,19505171,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:24:53.313
2041002,23984226,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:25:38.635
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:26:18.876
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:26:32.826
2055302,42321634,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:27:29.724
2006502,2802036,,0.0,-10000.0,2026-04-15 13:28:18.042
2032002,28268584,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:32:08.714
2061402,58790686,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:32:16.476
2055302,42321634,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:35:17.650
2054202,47084081,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:36:15.481
2052502,49509683,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:37:42.337
2019202,13392318,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:40:45.568
2018602,12505472,2013511019_monkey_currency,9.99,1000.0,2026-04-15 13:41:04.183
2018602,12505472,,0.0,1000.0,2026-04-15 13:41:04.185
2012402,8654505,2013511022_monkey_currency,99.99,10000.0,2026-04-15 13:44:08.440
2012402,8654505,,0.0,10000.0,2026-04-15 13:44:08.441
2016902,47200242,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:44:26.754
2012402,8654505,,0.0,-10000.0,2026-04-15 13:44:38.155
2054002,23084111,2013511022_monkey_currency,99.99,10000.0,2026-04-15 13:45:43.836
2054002,23084111,,0.0,10000.0,2026-04-15 13:45:43.840
2047102,39412888,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:46:00.522
2047102,39412888,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:46:59.317
2054002,46662749,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:49:38.228
2023502,19505171,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:51:03.014
2086302,207982806,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 13:51:52.437
2066102,73271573,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:52:31.770
2007202,23809498,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 13:53:50.443
2033902,27230447,2013511022_monkey_currency,99.99,10000.0,2026-04-15 13:54:12.139
2033902,27230447,,0.0,10000.0,2026-04-15 13:54:12.140
2054002,35216582,,0.0,-2000.0,2026-04-15 13:55:38.681
2007202,22627293,2013511020_monkey_currency,19.99,2000.0,2026-04-15 13:56:59.325
2007202,22627293,,0.0,2000.0,2026-04-15 13:56:59.327
2007202,22627293,,0.0,-2000.0,2026-04-15 13:57:27.736
2078702,34512599,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:58:43.039
2069702,72784091,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:59:14.846
2058802,50012808,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 13:59:42.607
2084502,209538568,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 13:59:51.006
2038602,29222591,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 14:00:25.377
2086302,207982806,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 14:01:23.468
2012302,7893728,2013511020_monkey_currency,19.99,2000.0,2026-04-15 14:02:48.138
2012302,7893728,,0.0,2000.0,2026-04-15 14:02:48.140
2068602,69712509,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 14:04:00.364
2038602,29222591,,0.0,-10000.0,2026-04-15 14:04:19.257
2086302,207982806,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 14:05:22.597
2086302,207982806,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 14:05:46.464
2086302,207982806,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:06:00.732
2086302,207982806,,0.0,-50000.0,2026-04-15 14:06:08.656
2058302,52234112,2013511018_monkey_currency,4.99,500.0,2026-04-15 14:08:11.297
2058302,52234112,,0.0,500.0,2026-04-15 14:08:11.298
2016902,47200242,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 14:08:13.902
2062602,6002215,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 14:10:37.188
2032402,25566753,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 14:11:48.300
2060302,66423252,2013511019_monkey_currency,9.99,1000.0,2026-04-15 14:11:51.398
2060302,66423252,,0.0,1000.0,2026-04-15 14:11:51.399
2063202,28877038,,0.0,-10000.0,2026-04-15 14:12:37.028
2038602,29222591,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 14:13:12.620
2051002,41910339,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:14:57.773
2093202,221148118,2013511018_monkey_currency,4.99,500.0,2026-04-15 14:17:01.212
2093202,221148118,,0.0,500.0,2026-04-15 14:17:01.213
2060302,58130196,2013511021_monkey_currency,49.99,5000.0,2026-04-15 14:23:50.397
2060302,58130196,,0.0,5000.0,2026-04-15 14:23:50.398
2060302,58130196,,0.0,-5000.0,2026-04-15 14:24:10.146
2013602,9444980,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 14:24:12.725
2038602,29222591,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 14:29:08.747
2032402,25566753,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 14:31:56.627
2010102,6881205,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 14:32:27.627
2007202,20540315,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:32:34.158
2054002,46780040,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:32:41.864
2032002,24788841,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 14:32:58.187
2084102,205159799,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:33:31.295
2093202,221241156,ape_9999_cd_oap2,99.99,10500.0,2026-04-15 14:35:18.870
2054002,46780040,ape_1999_cd_oap2,19.99,2100.0,2026-04-15 14:35:31.014
2007202,20540315,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:35:51.405
2007202,20540315,,0.0,-2000.0,2026-04-15 14:36:16.573
2016902,19751733,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:36:55.333
2054002,44255724,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:39:08.184
2033202,26422876,ape_19999_cd_oap2,199.99,21000.0,2026-04-15 14:39:10.172
2033202,26422876,,0.0,-20000.0,2026-04-15 14:39:37.445
2019202,13392318,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:42:54.272
2054002,46780040,ape_4999_cd_oap2,49.99,5250.0,2026-04-15 14:44:54.375
2094802,223433139,ape_0999_cd_oap2,9.99,1050.0,2026-04-15 14:45:26.825
