"活动 ID","活动名称","服务器（组）","是否跨服排名","是否跨服","活动开始时间","活动结束时间","活动持续时长","最后操作人","最后更新时间","状态"
7379	,情人节-限时抢购-S3-5-通用皮（3期	,"1组 (2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.03.02 00:00:00	,2026.03.03 00:00:00	,24h	,龚亮	,2026.02.11 08:16:25	,部署申请	
7358	,情人节2026-横版bp（循环宝箱版）	,"2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018502, 2018602, 2019202, 2021902, 2022002, 2024402, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054202, 2055302, 2056102, 2058302, 2058402, 2058802, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802"	,否	,单服	,2026.02.11 00:00:00	,2026.03.05 00:00:00	,528h	,林康	,2026.02.11 08:03:28	,部署申请	
7357	,情人节2026-横版bp（循环宝箱版）	,"2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018502, 2018602, 2019202, 2021902, 2022002, 2024402, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054202, 2055302, 2056102, 2058302, 2058402, 2058802, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802"	,否	,单服	,2026.02.11 00:00:00	,2026.03.05 00:00:00	,528h	,林康	,2026.02.11 08:03:16	,已撤回	
7300	,最强猴子（Shema3版）	,"7组 (2091002, 2091102, 2091202), (2091302, 2091502, 2091802), (2091402, 2091602, 2091702), (2091902, 2092002, 2092102), (2607302, 2607502), (2607702, 2607802), (2607402, 2607602)"	,是	,跨服	,2026.02.16 00:00:00	,2026.02.22 00:00:00	,144h	,王姣	,2026.02.11 08:02:41	,未开始	
7301	,跨服wonder - 主活动	,"44组 (2006102, 2031402, 2062402), (2006402, 2017802, 2052702), (2006502, 2019202, 2023502), (2006702, 2032002, 2603702), (2007202, 2026002, 2047102), (2008502, 2077102, 2077702), (2010102, 2078702, 2079402), (2010302, 2014502, 2028602), (2012102, 2013402, 2052502), (2012302, 2047502, 2060302), (2012402, 2058402, 2061402), (2013602, 2033202, 2050802), (2015702, 2073702, 2079102), (2016902, 2063202, 2066102), (2018202, 2058302, 2062602), (2018502, 2030502, 2603602), (2018602, 2029902, 2046502), (2021902, 2033902, 2051002), (2022002, 2030002, 2079302), (2024402, 2025502, 2032402), (2024502, 2044602, 2056102), (2024702, 2027002, 2600602), (2037402, 2039502, 2068602), (2038602, 2041002, 2069702), (2043802, 2049702, 2055302), (2050502, 2060902, 2600202), (2051302, 2054202, 2055802), (2054002, 2058802, 2600502), (2075202, 2077002), (2074702, 2075802, 2078402), (2084102, 2084502, 2085302), (2086302, 2087402), (2088202, 2088302), (2088802, 2088902), (2089202, 2606502), (2089702, 2089902), (2089602, 2089802, 2090002), (2090102, 2090402, 2090502), (2090202, 2090302, 2090602), (2090702, 2090802, 2090902), (2603302, 2604002), (2604402, 2605102, 2605902), (2606802, 2607002), (2606902, 2607102, 2607202)"	,是	,跨服	,2026.02.16 00:00:00	,2026.02.23 00:00:00	,168h	,王姣	,2026.02.11 08:02:39	,未开始	
7303	,KVK主活动	,"2组 (2090802, 2090902, 2091002, 2091102, 2091202, 2091302), (2607402, 2607502, 2607602, 2607702, 2607802, 2607902)"	,是	,跨服	,2026.02.16 00:00:00	,2026.03.16 00:00:00	,672h	,王姣	,2026.02.11 08:02:37	,未开始	
7356	,合成小游戏活动-情人节版本（2月循环）-schema5	,"8组 (2007202, 2012402, 2016902, 2032002, 2033902, 2037402, 2051302, 2052702, 2058302, 2058802, 2063202, 2077102), (2006102, 2010302, 2013402, 2018502, 2027002, 2030502, 2041002, 2044602, 2047102, 2054202, 2600602), (2013602, 2024402, 2024702, 2031402, 2032402, 2050802, 2058402, 2060902, 2075802, 2079102, 2079302), (2006402, 2008502, 2012302, 2021902, 2028602, 2049702, 2056102, 2066102, 2068602, 2073702, 2077702), (2017802, 2018602, 2029902, 2046502, 2055302, 2062402, 2062602, 2074702, 2075202, 2078702, 2079402), (2006702, 2014502, 2022002, 2025502, 2033202, 2050502, 2051002, 2061402, 2069702, 2078402, 2603602), (2012102, 2015702, 2026002, 2043802, 2052502, 2087402, 2600502, 2603302, 2603702, 2604402, 2605102), (2019202, 2030002, 2039502, 2084102, 2084502, 2085302, 2086302, 2088202, 2088302, 2604002, 2605902)"	,是	,跨服	,2026.02.24 00:00:00	,2026.03.01 00:00:00	,120h	,龚亮	,2026.02.11 08:02:12	,部署申请	
7355	,合成小游戏活动-情人节版本（2月循环）-schema5	,"8组 (2007202, 2012402, 2016902, 2032002, 2033902, 2037402, 2051302, 2052702, 2058302, 2058802, 2063202, 2077102), (2006102, 2010302, 2013402, 2018502, 2027002, 2030502, 2041002, 2044602, 2047102, 2054202, 2600602), (2013602, 2024402, 2024702, 2031402, 2032402, 2050802, 2058402, 2060902, 2075802, 2079102, 2079302), (2006402, 2008502, 2012302, 2021902, 2028602, 2049702, 2056102, 2066102, 2068602, 2073702, 2077702), (2017802, 2018602, 2029902, 2046502, 2055302, 2062402, 2062602, 2074702, 2075202, 2078702, 2079402), (2006702, 2014502, 2022002, 2025502, 2033202, 2050502, 2051002, 2061402, 2069702, 2078402, 2603602), (2012102, 2015702, 2026002, 2043802, 2052502, 2087402, 2600502, 2603302, 2603702, 2604402, 2605102), (2019202, 2030002, 2039502, 2084102, 2084502, 2085302, 2086302, 2088202, 2088302, 2604002, 2605902)"	,是	,跨服	,2026.02.18 00:00:00	,2026.02.23 00:00:00	,120h	,龚亮	,2026.02.11 08:01:59	,部署申请	
7354	,合成小游戏活动-情人节版本（2月循环）-schema5	,"8组 (2007202, 2012402, 2016902, 2032002, 2033902, 2037402, 2051302, 2052702, 2058302, 2058802, 2063202, 2077102), (2006102, 2010302, 2013402, 2018502, 2027002, 2030502, 2041002, 2044602, 2047102, 2054202, 2600602), (2013602, 2024402, 2024702, 2031402, 2032402, 2050802, 2058402, 2060902, 2075802, 2079102, 2079302), (2006402, 2008502, 2012302, 2021902, 2028602, 2049702, 2056102, 2066102, 2068602, 2073702, 2077702), (2017802, 2018602, 2029902, 2046502, 2055302, 2062402, 2062602, 2074702, 2075202, 2078702, 2079402), (2006702, 2014502, 2022002, 2025502, 2033202, 2050502, 2051002, 2061402, 2069702, 2078402, 2603602), (2012102, 2015702, 2026002, 2043802, 2052502, 2087402, 2600502, 2603302, 2603702, 2604402, 2605102), (2019202, 2030002, 2039502, 2084102, 2084502, 2085302, 2086302, 2088202, 2088302, 2604002, 2605902)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,龚亮	,2026.02.11 08:01:44	,部署申请	
7353	,合成小游戏活动-情人节版本（2月循环）-schema5	,"8组 (2007202, 2012402, 2016902, 2032002, 2033902, 2037402, 2051302, 2052702, 2058302, 2058802, 2063202, 2077102), (2006102, 2010302, 2013402, 2018502, 2027002, 2030502, 2041002, 2044602, 2047102, 2054202, 2600602), (2013602, 2024402, 2024702, 2031402, 2032402, 2050802, 2058402, 2060902, 2075802, 2079102, 2079302), (2006402, 2008502, 2012302, 2021902, 2028602, 2049702, 2056102, 2066102, 2068602, 2073702, 2077702), (2017802, 2018602, 2029902, 2046502, 2055302, 2062402, 2062602, 2074702, 2075202, 2078702, 2079402), (2006702, 2014502, 2022002, 2025502, 2033202, 2050502, 2051002, 2061402, 2069702, 2078402, 2603602), (2012102, 2015702, 2026002, 2043802, 2052502, 2087402, 2600502, 2603302, 2603702, 2604402, 2605102), (2019202, 2030002, 2039502, 2084102, 2084502, 2085302, 2086302, 2088202, 2088302, 2604002, 2605902)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,龚亮	,2026.02.11 08:01:31	,已撤回	
7352	,情人节2026-强消耗-schema3-5	,"4组 (2084102, 2084502, 2086302, 2088202, 2088302, 2088902, 2089202, 2090002, 2090402, 2090802, 2091802, 2092102), (2085302, 2087402, 2090302, 2091102, 2091202, 2091302, 2091702, 2092002, 2603302, 2604002, 2604402, 2605102), (2088802, 2089602, 2089802, 2090202, 2090602, 2090702, 2090902, 2091002, 2091402, 2091502, 2091902, 2607202), (2089702, 2089902, 2090102, 2090502, 2091602, 2605902, 2606502, 2607002, 2607402, 2607702, 2607802)"	,是	,跨服	,2026.02.24 00:00:00	,2026.03.01 00:00:00	,120h	,林康	,2026.02.11 08:01:06	,部署申请	
7351	,情人节2026-强消耗-schema6	,"7组 (2007202, 2012402, 2016902, 2027002, 2032002, 2033902, 2041002, 2051302, 2052702, 2058802, 2063202), (2010302, 2013402, 2018502, 2037402, 2047102, 2050802, 2054202, 2058302, 2058402, 2077102, 2600602), (2008502, 2013602, 2028602, 2030502, 2031402, 2032402, 2044602, 2052502, 2060902, 2079102, 2079302), (2006402, 2012302, 2021902, 2024402, 2029902, 2030002, 2055302, 2056102, 2066102, 2068602, 2073702), (2006702, 2014502, 2017802, 2018602, 2022002, 2043802, 2046502, 2049702, 2069702, 2078702, 2603602), (2025502, 2033202, 2039502, 2050502, 2051002, 2061402, 2062402, 2075202, 2077702, 2078402, 2079402), (2006102, 2012102, 2015702, 2019202, 2024702, 2026002, 2062602, 2074702, 2075802, 2600502, 2603702)"	,是	,跨服	,2026.02.24 00:00:00	,2026.03.01 00:00:00	,120h	,林康	,2026.02.11 08:00:46	,部署申请	
7350	,合成小游戏活动-情人节版本（2月循环）-schema4	,"2组 (2088802, 2088902, 2089202, 2089602, 2089802, 2090002, 2090102, 2090802, 2606502, 2606802, 2607202), (2089702, 2089902, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2606902, 2607002, 2607102)"	,是	,跨服	,2026.02.24 00:00:00	,2026.03.01 00:00:00	,120h	,龚亮	,2026.02.11 08:00:36	,部署申请	
7349	,情人节2026-强消耗-schema6	,"7组 (2007202, 2012402, 2016902, 2027002, 2032002, 2033902, 2041002, 2051302, 2052702, 2058802, 2063202), (2010302, 2013402, 2018502, 2037402, 2047102, 2050802, 2054202, 2058302, 2058402, 2077102, 2600602), (2008502, 2013602, 2028602, 2030502, 2031402, 2032402, 2044602, 2052502, 2060902, 2079102, 2079302), (2006402, 2012302, 2021902, 2024402, 2029902, 2030002, 2055302, 2056102, 2066102, 2068602, 2073702), (2006702, 2014502, 2017802, 2018602, 2022002, 2043802, 2046502, 2049702, 2069702, 2078702, 2603602), (2025502, 2033202, 2039502, 2050502, 2051002, 2061402, 2062402, 2075202, 2077702, 2078402, 2079402), (2006102, 2012102, 2015702, 2019202, 2024702, 2026002, 2062602, 2074702, 2075802, 2600502, 2603702)"	,是	,跨服	,2026.02.24 00:00:00	,2026.03.01 00:00:00	,120h	,林康	,2026.02.11 08:00:24	,已撤回	
7348	,合成小游戏活动-情人节版本（2月循环）-schema4	,"2组 (2088802, 2088902, 2089202, 2089602, 2089802, 2090002, 2090102, 2090802, 2606502, 2606802, 2607202), (2089702, 2089902, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2606902, 2607002, 2607102)"	,是	,跨服	,2026.02.18 00:00:00	,2026.02.23 00:00:00	,120h	,龚亮	,2026.02.11 08:00:06	,部署申请	
7347	,合成小游戏活动-情人节版本（2月循环）-schema4	,"2组 (2088802, 2088902, 2089202, 2089602, 2089802, 2090002, 2090102, 2090802, 2606502, 2606802, 2607202), (2089702, 2089902, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2606902, 2607002, 2607102)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,龚亮	,2026.02.11 07:59:50	,部署申请	
7346	,合成小游戏活动-情人节版本（2月循环）-schema4	,"2组 (2088802, 2088902, 2089202, 2089602, 2089802, 2090002, 2090102, 2090802, 2606502, 2606802, 2607202), (2089702, 2089902, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2606902, 2607002, 2607102)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,龚亮	,2026.02.11 07:59:41	,已撤回	
7345	,情人节2026-强消耗-schema6	,"7组 (2007202, 2012402, 2016902, 2027002, 2032002, 2033902, 2041002, 2051302, 2052702, 2058802, 2063202), (2010302, 2013402, 2018502, 2037402, 2047102, 2050802, 2054202, 2058302, 2058402, 2077102, 2600602), (2008502, 2013602, 2028602, 2030502, 2031402, 2032402, 2044602, 2052502, 2060902, 2079102, 2079302), (2006402, 2012302, 2021902, 2024402, 2029902, 2030002, 2055302, 2056102, 2066102, 2068602, 2073702), (2006702, 2014502, 2017802, 2018602, 2022002, 2043802, 2046502, 2049702, 2069702, 2078702, 2603602), (2025502, 2033202, 2039502, 2050502, 2051002, 2061402, 2062402, 2075202, 2077702, 2078402, 2079402), (2006102, 2012102, 2015702, 2019202, 2024702, 2026002, 2062602, 2074702, 2075802, 2600502, 2603702)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,林康	,2026.02.11 07:59:39	,已撤回	
7344	,情人节2026-强消耗-schema6	,"7组 (2007202, 2012402, 2016902, 2027002, 2032002, 2033902, 2041002, 2051302, 2052702, 2058802, 2063202), (2010302, 2013402, 2018502, 2037402, 2047102, 2050802, 2054202, 2058302, 2058402, 2077102, 2600602), (2008502, 2013602, 2028602, 2030502, 2031402, 2032402, 2044602, 2052502, 2060902, 2079102, 2079302), (2006402, 2012302, 2021902, 2024402, 2029902, 2030002, 2055302, 2056102, 2066102, 2068602, 2073702), (2006702, 2014502, 2017802, 2018602, 2022002, 2043802, 2046502, 2049702, 2069702, 2078702, 2603602), (2025502, 2033202, 2039502, 2050502, 2051002, 2061402, 2062402, 2075202, 2077702, 2078402, 2079402), (2006102, 2012102, 2015702, 2019202, 2024702, 2026002, 2062602, 2074702, 2075802, 2600502, 2603702)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,林康	,2026.02.11 07:59:28	,已撤回	
7343	,合成小游戏活动-情人节版本（2月循环）-schema3	,"2组 (2090902, 2091102, 2091202, 2091302, 2091502, 2091802, 2092002, 2092102, 2607302, 2607502), (2091002, 2091402, 2091602, 2091702, 2091902, 2607402, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.02.24 00:00:00	,2026.03.01 00:00:00	,120h	,龚亮	,2026.02.11 07:59:17	,部署申请	
7342	,合成小游戏活动-情人节版本（2月循环）-schema3	,"2组 (2090902, 2091102, 2091202, 2091302, 2091502, 2091802, 2092002, 2092102, 2607302, 2607502), (2091002, 2091402, 2091602, 2091702, 2091902, 2607402, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.02.18 00:00:00	,2026.02.23 00:00:00	,120h	,龚亮	,2026.02.11 07:58:50	,部署申请	
7341	,合成小游戏活动-情人节版本（2月循环）-schema3	,"2组 (2090902, 2091102, 2091202, 2091302, 2091502, 2091802, 2092002, 2092102, 2607302, 2607502), (2091002, 2091402, 2091602, 2091702, 2091902, 2607402, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,龚亮	,2026.02.11 07:58:37	,部署申请	
7340	,合成小游戏活动-情人节版本（2月循环）-schema3	,"2组 (2090902, 2091102, 2091202, 2091302, 2091502, 2091802, 2092002, 2092102, 2607302, 2607502), (2091002, 2091402, 2091602, 2091702, 2091902, 2607402, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.02.12 00:00:00	,2026.02.17 00:00:00	,120h	,龚亮	,2026.02.11 07:58:28	,已撤回	
7339	,26情人节-机甲累充	,"2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802"	,否	,单服	,2026.02.11 00:00:00	,2026.02.18 00:00:00	,168h	,刘思毅	,2026.02.11 07:53:27	,已撤回	
7338	,情人节2026-主城特效累充-服务器	,"1组 (2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.02.11 00:00:00	,2026.03.06 00:00:00	,552h	,刘思毅	,2026.02.11 07:52:33	,部署申请	
7337	,情人节2026-主城特效累充-个人	,"2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018502, 2018602, 2019202, 2021902, 2022002, 2024402, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054202, 2055302, 2056102, 2058302, 2058402, 2058802, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802"	,否	,单服	,2026.02.11 00:00:00	,2026.03.06 00:00:00	,552h	,刘思毅	,2026.02.11 07:51:35	,部署申请	
7336	,圣诞节-bingo-通用第三套	,"2006102, 2006402, 2006702, 2007202, 2008502, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018502, 2018602, 2019202, 2021902, 2022002, 2024402, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054202, 2055302, 2056102, 2058302, 2058402, 2058802, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802"	,否	,单服	,2026.02.16 00:00:00	,2026.02.23 00:00:00	,168h	,林康	,2026.02.11 07:46:37	,部署申请	
7335	,26情人节-机甲累充	,"2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802"	,否	,单服	,2026.02.11 00:00:00	,2026.02.18 00:00:00	,168h	,龚亮	,2026.02.11 07:46:22	,部署申请	
